m,L,P,R,T,density,energy,pp,cno,opacity,adiabatic gradient,radiative gradient,actual gradient,regime
13025.197523083421,828552.572418882,1.8751680772621683e+17,3.3424044038500487,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602744,0.3985480573600896,convective
24850.98851216064,1580809.0758249387,1.8751680772621683e+17,4.166106537219129,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602733,0.3985480573600896,convective
108562.87285199089,6905849.021582241,1.8751680772621683e+17,6.7113862562345075,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602733,0.3985480573600896,convective
191629.1707822606,12189822.236534726,1.8751680772621683e+17,8.18305898613012,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602744,0.3985480573600896,convective
662472.7885659714,42140898.98837155,1.8751680772621683e+17,12.389884206554502,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602733,0.3985480573600896,convective
1257043.1086283382,79962418.95369583,1.8751680772621683e+17,15.41103593348688,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602733,0.3985480573600896,convective
5887099.96924385,374487359.2096906,1.8751680772621683e+17,25.268926961100064,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602733,0.3985480573600896,convective
10219355.336348625,650068694.7271605,1.8751680772621683e+17,30.704437706635442,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602744,0.3985480573600896,convective
34561473.84974972,2198507778.0240164,1.8751680772621683e+17,46.276025948646534,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602733,0.3985480573600896,convective
65922969.92616047,4193460115.8265314,1.8751680772621683e+17,57.67335123774343,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602733,0.3985480573600896,convective
289908077.89973676,18441492597.95468,1.8751680772621683e+17,93.06818360920164,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602744,0.3985480573600896,convective
510853397.39499164,32496159523.909195,1.8751680772621683e+17,113.43301344054693,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602744,0.3985480573600896,convective
1761611357.2470002,112058770629.97475,1.8751680772621683e+17,171.64888674317956,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602733,0.3985480573600896,convective
3344962779.090919,212778156365.73236,1.8751680772621683e+17,213.5551341748954,17352161.69693684,80.7149173341482,63.61151690410151,35.26410091984067,28.347415984260834,0.9212087080824208,0.3985480573600896,0.47804626722602744,0.3985480573600896,convective
15395891684.10521,979356024117.1746,1.8751680772621677e+17,348.63133671867706,17352161.696936835,80.7149173341482,63.61151690410152,35.26410091984068,28.347415984260838,0.921208708082421,0.3985480573600896,0.4780462672260276,0.3985480573600896,convective
26831712525.48088,1706805934880.6191,1.875168077262167e+17,423.9432811679849,17352161.69693683,80.71491733414817,63.61151690410138,35.26410091984055,28.34741598426083,0.9212087080824212,0.3985480573600896,0.47804626722602805,0.3985480573600896,convective
91178868686.92249,5800026146774.999,1.875168077262165e+17,639.5244483865725,17352161.696936823,80.71491733414814,63.61151690410097,35.264100919840544,28.347415984260422,0.9212087080824235,0.3985480573600896,0.47804626722602783,0.3985480573600896,convective
173750842776.19394,11052554672359.664,1.875168077262163e+17,796.7180018098412,17352161.696936816,80.71491733414807,63.61151690410067,35.26410091984046,28.34741598426021,0.9212087080824237,0.3985480573600896,0.4780462672260264,0.3985480573600896,convective
782672721647.6705,49786999063468.76,1.8751680772621542e+17,1293.6163199103698,17352161.696936782,80.71491733414786,63.61151690409925,35.26410091984009,28.34741598425916,0.9212087080824264,0.3985480573600896,0.4780462672260215,0.3985480573600896,convective
1370943233640.0847,87207778681256.84,1.8751680772621466e+17,1574.6722428910834,17352161.696936753,80.71491733414767,63.61151690409787,35.26410091983974,28.347415984258124,0.921208708082429,0.3985480573600896,0.4780462672260192,0.3985480573600896,convective
4688841255701.271,298264304797665.6,1.875168077262118e+17,2378.547722397224,17352161.69693665,80.71491733414692,63.61151690409322,35.26410091983867,28.347415984254553,0.9212087080824375,0.3985480573600896,0.4780462672260052,0.3985480573600896,convective
8921968660776.453,567539960282775.2,1.8751680772620893e+17,2961.5072138491705,17352161.69693654,80.71491733414618,63.61151690408847,35.264100919837475,28.347415984250993,0.9212087080824459,0.39854805736008947,0.4780462672259942,0.39854805736008947,convective
41919450808006.17,2666559853683229.0,1.8751680772619654e+17,4859.9616793001505,17352161.696936086,80.71491733414297,63.61151690406858,35.2641009198327,28.34741598423588,0.9212087080824806,0.3985480573600896,0.478046267225927,0.3985480573600896,convective
72711763177275.28,4625305552476062.0,1.875168077261857e+17,5904.549542387761,17352161.696935687,80.71491733414015,63.611516904051044,35.26410091982839,28.34741598422266,0.9212087080825136,0.3985480573600896,0.47804626722589455,0.3985480573600896,convective
245685864045474.53,1.562845049381028e+16,1.8751680772614592e+17,8897.550424606019,17352161.69693422,80.71491733412988,63.61151690398633,35.26410091981273,28.347415984173598,0.9212087080826298,0.3985480573600898,0.4780462672257173,0.3985480573600898,convective
468699355921914.4,2.981467700211777e+16,1.8751680772610515e+17,11089.714203200425,17352161.696932714,80.71491733411933,63.6115169039203,35.26410091979681,28.347415984123487,0.9212087080827488,0.3985480573600898,0.4780462672255564,0.3985480573600898,convective
2053033928850604.5,1.3059660246918016e+17,1.875168077259391e+17,17877.313385478577,17352161.69692659,80.7149173340764,63.61151690365082,35.2641009197316,28.34741598391923,0.9212087080832367,0.39854805736009064,0.47804626722469773,0.39854805736009064,convective
3621363555110008.5,2.303604290002812e+17,1.875168077257911e+17,21794.022073565837,17352161.696921133,80.71491733403813,63.61151690341069,35.26410091967348,28.347415983737207,0.9212087080836713,0.3985480573600913,0.47804626722421684,0.3985480573600913,convective
1.2506115201468512e+16,7.95532958530811e+17,1.8751680772524477e+17,32990.073207873844,17352161.696900982,80.71491733389688,63.611516902523874,35.264100919458976,28.347415983064902,0.9212087080852748,0.398548057360094,0.47804626722174404,0.398548057360094,convective
2.373722512241752e+16,1.5099608970961206e+18,1.8751680772469085e+17,41038.47982063831,17352161.696880553,80.71491733375363,63.611516901625095,35.264100919241336,28.347415982383755,0.9212087080868985,0.39854805736009646,0.4780462672195811,0.39854805736009646,convective
1.1029707100531766e+17,7.016163996275359e+18,1.875168077223321e+17,67156.41875314194,17352161.69679356,80.71491733314375,63.611516897797095,35.26410091831504,28.347415979482058,0.9212087080938203,0.3985480573601073,0.4780462672070117,0.3985480573601073,convective
